Alignment,Cosine similarity,UMBC,Ridge 3 combined,y
0.526315789474,0.262612865719,0.8375509,2.57810534987,3.0
0.235294117647,0.0877058019307,0.37315205,1.07079321309,0.6
0.25,0.176776695297,0.31580505,1.04461312049,1.0
0.1,0.146734796413,0.22990485,0.634760056853,0.6
0.190476190476,0.233284737408,0.18353161,0.734011770896,0.8
0.347826086957,0.279508497187,0.38842556,1.41390262753,2.4
0.133333333333,0.0,0.33119142,0.771573682481,1.0
0.153846153846,0.0810440898473,0.23804773,0.672673222859,0.2
0.125,0.210042012604,0.24314232,0.74821917358,0.6
0.181818181818,0.421637021356,0.3568205,1.2344461242,3.6
0.2,0.0693375245282,0.2449029,0.74116407317,0.2
0.0,0.0556414884075,0.11480955,0.183857148438,0.2
0.0,0.0,0.049423587,0.00305664702413,0.0
0.125,0.0870388279778,0.2621174,0.687582513464,0.0
0.0909090909091,0.216295228174,0.22349389,0.665442728887,1.2
0.0,0.0636284762976,0.07326852,0.104216516404,0.0
0.0,0.0591312395989,0.076825455,0.107936119511,0.4
0.142857142857,0.12598815767,0.42370284,1.07896026907,0.4
0.545454545455,0.22360679775,0.4391623,1.74681992148,3.0
0.388349514563,0.408248290464,0.48389906,1.77251427035,4.4
0.375,0.345032779671,0.5302549,1.79879557345,3.2
0.421052631579,0.25515518154,0.35968474,1.43572694816,3.4
0.333333333333,0.0870388279778,0.4954454,1.45932546989,3.4
0.272727272727,0.242535625036,0.33687168,1.17315702061,3.6
0.266666666667,0.360843918244,0.2739997,1.13058333925,0.8
0.105263157895,0.174963553056,0.38648438,0.989637370525,0.8
0.125,0.125,0.13292216,0.450560300149,1.0
0.235294117647,0.130744090092,0.36921865,1.09762023031,1.6
0.190476190476,0.247225693029,0.015058259,0.396024632514,1.0
0.296296296296,0.323575114465,0.6239972,1.86694090568,3.2
0.421052631579,0.289157465983,0.459726,1.67079406856,2.0
0.0,0.133333333333,0.04396053,0.100106243638,0.0
0.0,0.0,0.13945235,0.189725529861,0.6
0.0,0.0557278212575,0.0,-0.0541229378915,0.0
0.2,0.0953462589246,0.3297608,0.938252096508,1.4
0.105263157895,0.24343224778,0.4784641,1.23600462247,2.0
0.384615384615,0.258198889747,0.5367733,1.75502025785,2.6
0.4,0.0550481882563,0.6411062,1.82748570334,4.2
0.358208955224,0.308606699924,0.353441,1.37936707458,2.8
0.210526315789,0.303169531295,0.44987425,1.37077312999,0.0
0.142857142857,0.161164592805,0.12134263,0.480628055628,0.0
0.210526315789,0.102868899975,0.26703885,0.828865915134,2.0
0.0,0.0816496580928,0.14846823,0.274786404229,0.0
0.190476190476,0.216930457819,0.22791183,0.812738123568,2.6
0.222222222222,0.0,0.2710233,0.769678568338,2.6
0.0,0.0563436169819,0.12464696,0.204825097847,0.0
0.125,0.0700140042014,0.3379149,0.830905550883,2.6
0.0,0.148522131447,0.031680584,0.0869904218412,0.0
0.260869565217,0.167183463773,0.29233515,1.00317574548,1.6
0.1,0.0445435403187,0.16965,0.426761695149,0.0
0.0,0.0500626174322,0.09599317,0.140307932401,0.6
0.0,0.0,0.24406964,0.406642790512,1.8
0.526315789474,0.467707173347,0.7557913,2.57528818098,3.8
0.181818181818,0.266500895445,0.3477911,1.0896254524,1.6
0.352941176471,0.32686022523,0.47520205,1.6393868079,3.2
0.222222222222,0.248069469178,0.40225974,1.24342642711,2.6
0.352941176471,0.214834462212,0.39286065,1.37759964718,3.0
0.173913043478,0.359937016533,0.3636662,1.18756258073,1.4
0.125,0.29617443888,0.359312,1.05910031363,1.6
0.142857142857,0.330289129538,0.373746,1.14143924479,1.6
0.2,0.14350946197,0.37639743,1.07409850479,1.0
0.272727272727,0.22256595363,0.38316438,1.25291009119,1.8
0.142857142857,0.0,0.21457586,0.542942308583,1.8
0.190476190476,0.216295228174,0.35234267,1.07022118146,1.4
0.0,0.13957263156,0.1478429,0.320571162976,2.6
0.125,0.117647058824,0.28704897,0.764155717383,2.0
0.0,0.0,0.24716271,0.413056073358,1.0
0.0,0.0,0.20131157,0.3179866667,1.4
0.0,0.0,0.100184895,0.108306973031,0.6
0.142857142857,0.0,0.30795562,0.736559269406,1.4
0.235294117647,0.524890659168,0.45240176,1.59046795221,0.4
0.333333333333,0.161164592805,0.5575035,1.64825037396,1.8
0.5,0.424264068712,0.6521658,2.28874269899,4.0
0.0,0.240192230708,0.20833333,0.527780499985,0.6
0.444444444444,0.1792842914,0.61410236,1.93390720964,2.8
0.111111111111,0.131876094679,0.45694476,1.10879269586,2.6
0.285714285714,0.21170244961,0.58175224,1.67378944443,2.6
0.0,0.0936585811582,0.19340563,0.377722402972,0.6
0.285714285714,0.245736593591,0.60707605,1.75396060664,4.4
0.25,0.411764705882,0.5808624,1.78519711937,2.2
0.1,0.190692517849,0.21019623,0.629625504144,1.0
0.111111111111,0.284267621807,0.29190823,0.890467909909,0.0
0.190476190476,0.0555555555556,0.27227226,0.773546805939,1.6
0.117647058824,0.104828483672,0.18239237,0.526574648294,1.8
0.56,0.349927106112,0.4215907,1.83316715833,3.8
0.275862068966,0.0,0.30055892,0.905058222544,3.0
0.24,0.12598815767,0.36855796,1.09888891652,1.4
0.444444444444,0.308606699924,0.5118671,1.82704564495,3.0
0.1,0.0,0.17376536,0.399088451179,0.4
0.235294117647,0.0,0.4252079,1.10743806988,3.6
0.190476190476,0.138675049056,0.27048317,0.837398987471,3.4
0.315789473684,0.0489115988045,0.37006193,1.1441114202,2.8
0.375,0.412478955692,0.6278606,2.05599680462,4.2
0.347826086957,0.419960525566,0.6511586,2.07282594596,4.2
0.333333333333,0.181901718777,0.4241372,1.38857956962,1.8
0.2,0.0605227532669,0.3248631,0.899791552892,1.0
0.105263157895,0.177393718797,0.25820422,0.725631965792,2.0
0.153846153846,0.15,0.15096831,0.548168820371,1.0
0.1,0.210818510678,0.27455297,0.779424033719,1.6
0.111111111111,0.0615457454897,0.20108445,0.521116318053,2.6
0.2,0.134839972493,0.24869129,0.802261197476,3.2
0.0,0.0805822964025,0.05199058,0.0738785864958,0.4
0.0,0.0597614304667,0.087682605,0.130959961709,0.0
0.125,0.0538381902058,0.19337945,0.518072404369,0.0
0.125,0.0,0.19849727,0.484922757326,2.2
0.260869565217,0.32025630761,0.53994906,1.64100905073,1.5
0.0,0.142857142857,0.33826292,0.718064635832,0.6
0.421052631579,0.177393718797,0.42428273,1.50646015478,4.0
0.105263157895,0.134534558799,0.25447685,0.683066432033,1.8
0.166666666667,0.0,0.073891565,0.284151250312,0.6
0.0,0.0,0.20643638,0.328612632509,1.6
0.315789473684,0.0636284762976,0.4891623,1.40302069231,2.4
0.285714285714,0.0,0.19735904,0.704697318115,1.0
0.25,0.134839972493,0.3460052,1.07314391142,2.0
0.3,0.19518001459,0.42770556,1.36069892639,1.6
0.111111111111,0.146254484825,0.4373809,1.07991542294,0.2
0.111111111111,0.102062072616,0.04624088,0.232990831007,0.2
0.117647058824,0.22256595363,0.45720005,1.1920709606,2.0
0.190476190476,0.188982236505,0.23549087,0.805735717287,0.0
0.133333333333,0.0,0.30249715,0.712077948604,3.2
0.0909090909091,0.12598815767,0.2733555,0.695423588751,1.0
0.166666666667,0.191345949294,0.24756907,0.799791550711,2.0
0.260869565217,0.0455015755193,0.34986052,1.02354463142,2.4
0.142857142857,0.140028008403,0.19384955,0.613786136945,0.0
0.153846153846,0.0,0.315203,0.766774939513,1.6
0.129032258065,0.2,0.35737607,0.982486402648,3.8
0.210526315789,0.118262479198,0.4409968,1.20206891254,1.2
0.625,0.403603676398,0.49141356,2.11141125208,2.0
0.25,0.136082763488,0.13180496,0.630023585387,1.0
0.24,0.421117443806,0.650129,1.9225974313,2.0
0.222222222222,0.2683281573,0.20712939,0.855302927775,0.6
0.0,0.164817128686,0.056647856,0.152003472855,0.0
0.0,0.251976315339,0.090819985,0.293702512836,0.0
0.352941176471,0.0778498944162,0.49320194,1.4743061784,3.4
0.190476190476,0.202259958739,0.3585491,1.07168157516,2.6
0.0,0.174077655956,0.05058803,0.146966015166,0.4
0.111111111111,0.134534558799,0.3847702,0.96130423186,2.8
0.3,0.239045721867,0.24372634,1.01488499794,2.0
0.5,0.136504726558,0.19177231,1.10024775703,1.6
0.260869565217,0.191345949294,0.30296472,1.04485539297,1.4
0.0769230769231,0.141421356237,0.18526146,0.505979685046,1.2
0.206896551724,0.129099444874,0.14415239,0.590372632303,2.2
0.190476190476,0.102597835209,0.14581035,0.549573344511,0.6
0.4,0.432590456349,0.7229731,2.30410792847,2.6
0.421052631579,0.258198889747,0.61015695,1.95753906552,3.0
0.333333333333,0.25,0.5316967,1.66694941709,2.2
0.2,0.0613139339485,0.32004434,0.890443254985,1.8
0.0,0.240192230708,0.24014002,0.593729637696,0.6
0.125,0.240192230708,0.12050441,0.518444212635,0.0
0.285714285714,0.111282976815,0.44777602,1.31437468924,1.6
0.0,0.129099444874,0.03702991,0.0822946286057,0.8
0.1,0.14350946197,0.07052734,0.301679343875,0.2
0.105263157895,0.0645497224368,0.2830955,0.685519827713,1.0
0.129032258065,0.284901441149,0.52165365,1.3921156193,2.8
0.142857142857,0.0,0.26726857,0.652197273125,0.6
0.285714285714,0.276685785546,0.3444339,1.23454523447,2.8
0.3,0.065795169496,0.3149561,1.02175267209,1.6
0.5,0.148522131447,0.52195853,1.79463583694,1.4
0.363636363636,0.307728727448,0.24305512,1.15727697791,1.4
0.436363636364,0.303169531295,0.5868055,1.96683709146,3.0
0.133333333333,0.194461117066,0.26790607,0.798418748161,3.2
0.111111111111,0.111455642515,0.20273483,0.565106373317,2.8
0.4,0.222374794998,0.4592941,1.58651747754,3.4
0.315789473684,0.183941801845,0.37516204,1.26444232913,2.0
0.307692307692,0.0778498944162,0.23686141,0.880258812752,2.8
0.0,0.0714285714286,0.039406817,0.0403465663908,0.0
0.0,0.0,0.042900197,-0.010469184977,0.2
0.0952380952381,0.0,0.22205728,0.492636892922,0.8
0.0,0.0597614304667,0.19233748,0.347955152453,0.0
0.0952380952381,0.0,0.20858891,0.464711089015,4.2
0.142857142857,0.0953462589246,0.23815003,0.669321829402,0.2
0.142857142857,0.0653720450461,0.23187481,0.631946720086,3.2
0.0,0.0,0.19916262,0.313530956298,0.0
0.0952380952381,0.0930484210398,0.12323538,0.363368245665,0.6
0.0952380952381,0.0,0.04617501,0.127956253561,0.0
0.727272727273,0.668153104781,0.7978987,3.10327982136,4.8
0.421052631579,0.476330511622,0.42095003,1.74253382713,3.8
0.166666666667,0.144337567297,0.24690446,0.760203855445,1.8
0.222222222222,0.114707866935,0.15243131,0.617023280098,0.4
0.375,0.302613766334,0.57710403,1.86145494109,2.6
0.25,0.218217890236,0.7089982,1.89355848327,1.6
0.105263157895,0.0805822964025,0.26302472,0.656936053391,1.4
0.526315789474,0.22360679775,0.5873146,2.02755120989,2.0
0.111111111111,0.0953462589246,0.3202808,0.795736287754,1.8
0.222222222222,0.0910031510387,0.21731097,0.732279279661,1.2
0.0,0.190260597662,0.25444558,0.582805536038,0.8
0.235294117647,0.0645497224368,0.46552882,1.24350865816,2.2
0.315789473684,0.1792842914,0.5802652,1.68592486632,3.2
0.210526315789,0.119522860933,0.1697686,0.640719056542,1.4
0.0,0.0,0.049933806,0.00411455349267,1.4
0.0,0.0668153104781,0.04702779,0.0523983847882,0.0
0.260869565217,0.0700140042014,0.47823995,1.30965552679,1.6
0.333333333333,0.154303349962,0.36812866,1.25001675202,0.8
0.117647058824,0.0636284762976,0.39358738,0.930985528991,2.8
0.133333333333,0.0,0.23363332,0.569293200868,1.8
0.133333333333,0.0,0.07028238,0.230595472897,0.67
0.333333333333,0.0569802882298,0.28716993,1.00304721758,2.6
0.0,0.0410304969931,0.061749402,0.0619641204783,0.4
0.285714285714,0.381770857785,0.47910425,1.59919154772,2.4
0.4,0.0636284762976,0.5285068,1.60099233543,2.8
0.235294117647,0.18609684208,0.34225166,1.08669809688,2.0
0.352941176471,0.22360679775,0.4587517,1.52135091441,3.0
0.190476190476,0.0668153104781,0.5709023,1.40188932646,2.6
0.111111111111,0.177704663328,0.0919988,0.389351270827,1.8
0.5,0.484200124706,0.44339415,1.90458566122,3.8
0.428571428571,0.144337567297,0.54769534,1.74587164868,3.0
0.2,0.124034734589,0.2502641,0.796739532352,1.4
0.461538461538,0.3125,0.21389198,1.23600472004,1.6
0.111111111111,0.129099444874,0.069365196,0.302914320057,0.0
0.260869565217,0.0559016994375,0.36373618,1.06076842371,0.6
0.0,0.263523138347,0.0473152,0.21288368949,0.0
0.210526315789,0.113227703414,0.29321906,0.891568818591,3.4
0.133333333333,0.258198889747,0.23616897,0.784421665548,3.6
0.125,0.143222974808,0.28486443,0.780415001282,2.2
0.25,0.1875,0.21560997,0.845581218066,3.0
0.133333333333,0.065795169496,0.14623702,0.441562633505,1.8
0.235294117647,0.118469775552,0.3323469,1.01119212377,2.4
0.0909090909091,0.0506369683542,0.16967101,0.419192969219,2.6
0.125,0.373408022407,0.2478873,0.890845844016,1.4
0.2,0.0556414884075,0.2927387,0.82921604131,1.6
0.105263157895,0.169030850946,0.17136611,0.538781135469,1.6
