Alignment,Cosine similarity,UMBC,Ridge 3 combined,y
0.727272727273,0.408248290464,0.85462314,3.37581878407,4.4
0.333333333333,0.666666666667,0.47284412,1.70621986347,0.6
0.8,0.4472135955,1.0,3.68492196376,4.6
0.865979381443,0.713024095907,0.81470746,3.95571359305,4.8
0.266666666667,0.408248290464,0.67989886,1.4329650873,0.4
0.142857142857,0.370624658331,0.21795216,0.90150682823,0.0
0.8,0.858116330321,0.9424828,3.6795001992,4.6
0.923076923077,0.503952630679,1.0,4.20242011639,4.6
0.461538461538,0.454545454545,0.31965074,2.24443716446,0.0
0.75,0.666666666667,0.73358774,3.46611097266,2.8
0.8,0.68041381744,0.8253882,3.67856081706,4.0
0.666666666667,0.534522483825,0.68211246,3.11546404988,4.4
1.0,0.801783725737,1.0,4.52324412939,5.0
0.0,0.326598632371,0.2456058,0.301261660211,0.0
0.909090909091,0.620505227994,0.90325236,4.14015079797,4.8
0.571428571429,0.490290337845,0.52557665,2.71140121124,0.6
0.363636363636,0.428571428571,0.4995934,1.83676270154,0.6
0.727272727273,0.668153104781,0.91341615,3.37459102947,4.6
0.545454545455,0.572077553547,0.74350643,2.60629668734,2.6
0.315789473684,0.143222974808,0.37486097,1.63531831127,0.6
0.4,0.516397779494,0.35607085,1.9856322712,1.4
0.363636363636,0.272165526976,0.52550566,1.83891940914,3.2
0.923076923077,0.783349451801,0.9233206,4.19786444397,4.0
0.588235294118,0.651583765535,0.6334483,2.78303453097,2.4
0.166666666667,0.25,0.4284745,1.00779833843,0.0
0.363636363636,0.251976315339,0.106401645,1.82942542263,0.0
0.266666666667,0.357142857143,0.27927023,1.42420630987,1.8
0.666666666667,0.816496580928,0.82821566,3.11603627778,2.6
0.571428571429,0.471404520791,0.65368026,2.7145526332,2.2
0.444444444444,0.288675134595,0.5168893,2.17869813872,2.2
0.769230769231,0.843274042712,0.95418245,3.55040285227,4.6
0.923076923077,0.782623792125,0.92289275,4.19786177183,5.0
0.909090909091,0.784464540553,0.91744184,4.13884654454,4.0
0.857142857143,0.645497224368,1.0,3.92347700251,4.8
0.727272727273,0.632455532034,0.7377246,3.37088224094,4.6
0.666666666667,0.545454545455,0.8239455,3.11863618275,4.6
0.833333333333,0.7,1.0,3.82271379697,4.8
0.888888888889,0.833333333333,1.0,4.0552341574,4.8
0.545454545455,0.629940788349,0.40416852,2.59787076056,1.4
0.75,0.77151674981,0.7921922,3.46642269041,2.6
0.4,0.451848057058,0.3737515,1.98668397472,1.2
0.285714285714,0.376889180722,0.3785576,1.50648291586,0.4
0.545454545455,0.527046276695,0.56143636,2.6025332794,1.33
0.5,0.5,0.5058968,2.41018767444,1.8
0.428571428571,0.342997170285,0.68589383,2.1152531085,2.6
0.545454545455,0.5,0.5514231,2.60257093749,0.8
0.625,0.7453559925,0.7760313,2.94015149807,4.0
0.816326530612,0.7,0.7069189,3.74434794361,2.4
0.857142857143,0.888888888889,1.0,3.92105362379,4.8
0.307692307692,0.388922234131,0.52717584,1.60231231185,0.4
0.615384615385,0.667423812472,0.6547921,2.89764917788,3.8
0.631578947368,0.483493778415,0.69315434,2.96853413226,2.6
0.666666666667,0.721687836487,0.87111044,3.11797253215,3.0
1.0,0.801783725737,0.9674722,4.52249167377,4.8
0.25,0.333333333333,0.4782695,1.35889238698,0.6
0.461538461538,0.381385035698,0.53701824,2.25019389672,1.6
0.25,0.451848057058,0.23869702,1.35217041435,0.2
0.75,0.752617809006,0.84521806,3.46783749251,4.6
0.625,0.636396103068,0.6188776,2.93760099112,2.2
0.666666666667,0.585369407005,0.73715293,3.11623101642,4.8
0.615384615385,0.632455532034,0.81900316,2.90179599073,5.0
0.133333333333,0.261116483934,0.34292445,0.865399899287,0.0
0.6,0.158113883008,0.7003617,2.83901648777,4.6
0.857142857143,0.73029674334,0.882395,3.91991215845,4.8
0.181818181818,0.35564337958,0.3930258,1.06970316041,1.2
0.375,0.366679398811,0.54654574,1.8862976055,1.4
0.545454545455,0.3585685828,0.5979023,2.60505431729,1.2
0.428571428571,0.657438258651,0.32921508,2.1038713717,0.6
0.6,0.714285714286,0.92298985,2.83862883822,2.4
0.923076923077,0.843274042712,0.8727453,4.19609784968,4.6
0.75,0.617213399848,1.0,3.47276619721,4.8
0.631578947368,0.478091443734,0.7991708,2.97104036792,2.8
0.0,0.288675134595,0.31073305,0.303145821926,0.0
0.769230769231,0.625543242171,0.6981485,3.54664797861,3.4
0.0,0.467099366497,0.1675196,0.298056391923,0.0
0.8,0.714285714286,0.7612031,3.6767387904,4.2
0.8,0.9,0.8347565,3.67659117648,2.6
0.5,0.4472135955,0.5718594,2.41223914561,2.2
0.666666666667,0.714285714286,0.94272804,3.11970294084,4.6
0.5,0.400891862869,0.83069086,2.41868782608,2.33
0.5,0.483493778415,0.58116436,2.41209316335,2.0
0.740740740741,0.710046946805,0.6421868,3.42459004468,3.6
0.615384615385,0.554700196225,0.754234,2.90107189249,3.4
0.533333333333,0.596284794,0.61732703,2.55211542913,2.6
0.8,0.843274042712,0.8761841,3.67811431199,3.6
0.8,0.547722557505,0.8199668,3.67975657305,3.0
0.571428571429,0.571428571429,0.56570935,2.7115217193,2.4
0.56338028169,0.699913239273,0.7948777,2.6816663518,2.4
0.6,0.801783725737,0.7345474,2.83339846509,1.2
0.933333333333,0.76980035892,0.754383,4.23726329051,4.8
0.0,0.258198889747,0.23626468,0.301726610929,0.0
0.75,0.666666666667,0.70655334,3.46548559418,2.8
0.266666666667,0.538138235197,0.31137654,1.4231468979,0.0
0.615384615385,0.421637021356,0.68152803,2.90071487823,2.6
0.266666666667,0.182574185835,0.5805354,1.43291351311,0.8
0.571428571429,0.389249472081,0.6557602,2.71541874131,2.2
0.125,0.244948974278,0.03149865,0.823279568829,0.0
0.8,0.613940613515,0.8222504,3.6791500853,5.0
0.8,0.857142857143,0.8320734,3.67695582503,5.0
0.5,0.353553390593,0.43942034,2.41010802041,1.4
0.375,0.306785995539,0.5146795,1.88615679443,3.2
0.375,0.286038776774,0.5519477,1.88722548217,1.6
0.75,0.833333333333,0.68045026,3.46322230901,2.4
0.769230769231,0.7,0.7654021,3.5474623916,4.8
0.506329113924,0.594811877479,0.717392,2.44077701657,0.6
0.933333333333,0.73029674334,0.95584935,4.24231707553,5.0
0.6,0.714285714286,0.5651257,2.8303504767,1.8
0.153846153846,0.383482494424,0.3500098,0.950689288121,0.0
0.615384615385,0.609271795845,0.7070941,2.8994380664,3.0
1.0,0.73029674334,1.0,4.5239559041,5.0
0.545454545455,0.571428571429,0.4758028,2.60011044318,2.2
0.444444444444,0.617213399848,0.3812662,2.17228965298,2.4
0.8,0.752617809006,0.8917089,3.67937607969,4.2
0.545454545455,0.426401432711,0.67119455,2.60607437281,3.4
0.142857142857,0.326598632371,0.23915255,0.902435604444,0.0
0.888888888889,0.738548945876,0.90803605,4.05405052365,3.8
0.666666666667,0.449977042573,0.67198944,3.11607167109,3.4
0.181818181818,0.527046276695,0.32579917,1.06644141954,0.0
0.5,0.580947501931,0.6476436,2.41266068934,1.0
0.117647058824,0.431516971337,0.52189595,0.801815716599,0.0
1.0,0.866025403784,1.0,4.52260449402,4.8
0.0,0.158113883008,0.1784506,0.301385732335,0.0
0.666666666667,0.782623792125,0.66380715,3.11257032752,3.0
1.0,0.75,1.0,4.52375972461,5.0
0.75,0.833333333333,0.73358774,3.46445152202,2.2
